2151.6,1178,1,83105
2151.4,813,-0.2,83247
2151.8,1315,0.4,83568
2151.4,1007,-0.4,83839
2151.6,2663,0.2,83921
2151.4,1860,-0.2,84496
2151.2,1030,-0.2,84678
2150.6,885,-0.6,84816
2150.4,1312,-0.2,84846
2151.2,1585,0.8,84954
2150.2,1161,-1,85176
2149.4,2046,-0.8,85291
2149.2,2349,-0.2,85996
2149.6,1561,0.4,86339
2148.4,1148,-1.2,86581
2147.6,3723,-0.8,87278
2146.4,2664,-1.2,88191
2148.2,3423,1.8,88600
2147.6,1560,-0.6,88657
2147.2,988,-0.4,88960
2147.6,1161,0.4,89225
2147.4,736,-0.2,89354
2146.4,1937,-1,89476
2147,1178,0.6,89738
2144.4,4001,-2.6,90184
2143.8,2641,-0.6,90811
2142.4,2836,-1.4,91522
2144,2096,1.6,91954
2143.4,1198,-0.6,92378
2144.2,2106,0.8,92414
2144.2,1296,0,92618
2145.6,2611,1.4,92554
2144.8,1424,-0.8,92642
2144.6,835,-0.2,92745
2143.8,1032,-0.8001,92926
2144.4,1375,0.6001,93200
2143.6,1192,-0.8,93456
2142,1885,-1.6,93931
2142.4,2680,0.4,94431
2141.8,1990,-0.6,94849
2143,1644,1.2,95082
2143,959,0,95088
2144,1345,1,95131
2142.8,1096,-1.2,95189
2145.6,1858,2.8,94961
2145.4,2927,-0.2,94604
2145.8,1946,0.4,94303
2144.8,1276,-1,94617
2145.4,1095,0.6,94835
2145,1266,-0.4,94783
2144.8,991,-0.2,94713
2145,645,0.2,94698
2145.6,1879,0.6,94434
2144.6,1235,-1,94420
2145.8,1595,1.2,94534
2146,2569,0.2,94339
2145.6,1127,-0.4,94482
2144.4,1624,-1.2,94538
2144.4,924,0,94745
2145,959,0.6,94826
2144,1519,-1,94741
2144,1098,0,94749
2144.4,976,0.4,94853
2145.2,979,0.8,94928
2144.4,1005,-0.8,95044
2145.2,1309,0.8,94929
2145.8,1155,0.6,94924
2144.8,935,-1,94942
2143.6,1671,-1.2,94723
2143,2358,-0.6,94718
2142.6,1351,-0.4,94747
