3118,13,-11,124
3120,19,2,140
3116,37,-4,172
3116,21,0,184
3128.4,5,12.4,188
3131,2,2.6,188
3131,0,0,188
3131,12,0,192
3130.4,3,-0.6,195
3128.6,11,-1.8,206
3127.6,8,-1,214
3126.8,11,-0.8,221
3138,1,11.2,221
3131,14,-7,228
3142,14,11,227
3142,10,0,234
3139.4,20,-2.6,242
3153.8,13,14.4,246
3143,12,-10.8,253
3149.2,6,6.2,256
3142,8,-7.2,263
3141.2,5,-0.8,267
3140.6,11,-0.6,277
3139.4,10,-1.2,287
3139.2,19,-0.2,295
3139,6,-0.2,299
3138.8,6,-0.2,305
3148,11,9.2,302
3141.8,3,-6.2,303
3138.4,10,-3.4,310
3130,12,-8.4,316
3146.2,1,16.2,316
3146.2,0,0,316
3145.4,1,-0.8,316
3142.4,2,-3,317
3146.6,2,4.2,316
3148,1,1.4,316
3148,0,0,316
3147.6,7,-0.4,322
3150.6,18,3,331
3140.6,8,-10,336
3139.6,2,-1,337
3137.2,4,-2.4,337
3136.2,16,-1,349
3138.2,13,2,358
3141.8,5,3.6,363
3142.4,5,0.6,365
3147.8,1,5.4,365
3154,4,6.2,365
3149.8,1,-4.2,365
3144.8,9,-5,369
3144.8,3,0,372
3147.6,4,2.8,372
3147.6,0,0,372
3146,5,-1.6,375
3142.4,5,-3.6,376
3149,2,6.6,376
3149,0,0,376
3144.4,2,-4.6,378
3143.4,2,-1,380
3140,6,-3.4,386
3131.2,11,-8.8,394
3136.4,4,5.2,395
3134.4,3,-2,398
3141,5,6.6,402
3139,2,-2,404
3138.6,4,-0.4,407
3143.6,4,5,406
3146.8,1,3.2,407
3147.8,1,1,406
3138,3,-9.8,408
3142.6,3,4.6,410
3143,6,0.4,413
3140,11,-3,418
3138,8,-2,422
3138,9,0,423
3137.2,1,-0.8,424
3141.4,4,4.2,427
3141.4,0,0,427
3142.8,1,1.4,427
3140.4,19,-2.4,426
3140.2,10,-0.2,433
3141.8,4,1.6,435
3145.8,5,4,438
3151.8,7,6,440
3143.8,2,-8,440
3150,5,6.2,442
3145,2,-5,442
3150.2,3,5.2,443
3151,10,0.8,448
3151,0,0,448
3152.2,1,1.2,449
3152.2,3,0,451
3152,6,-0.2,453
3153,2,1,453
3153,0,0,453
3144,7,-9,458
3143.6,1,-0.4,459
3143.6,0,0,459
3150,1,6.4,460
3150,0,0,460
3155,3,5,461
3156,1,1,460
3160.6,2,4.6,460
3160.6,0,0,460
3160.6,0,0,460
3160,2,-0.6,460
3160.4,1,0.4,460
3160.4,0,0,460
3171,3,10.6,463
3173,5,2,464
3173.4,2,0.4,464
3180.8,4,7.4,465
3189,3,8.2,467
3188,11,-1,473
3188.2,3,0.2,473
3201,5,12.8,472
3201.4,7,0.4,471
3188.2,2,-13.2,472
3196,3,7.8,472
3208,14,12,480
3215.6,32,7.6,501
3211.8,2,-3.8,501
3227.6,10,15.8,502
3222.2,9,-5.4,510
3220.2,10,-2,516
3225.8,3,5.6,516
3226,10,0.2,525
3233,1,7,525
3220.2,6,-12.8,529
3221,1,0.8,529
3219.8,6,-1.2,533
3224.6,13,4.8,537
3223,13,-1.6,540
3226.4,6,3.4,543
3225.8,1,-0.6,544
3215.6,9,-10.2,550
3216.2,7,0.6,550
3220.8,9,4.6,546
3215,11,-5.8,549
3210,2,-5,551
3205.4,1,-4.6,551
3205,1,-0.4,551
3205,1,0,552
3204.8,1,-0.2,552
3198.4,11,-6.4,554
3190,4,-8.4,554
3189.6,13,-0.4,558
3192.8,10,3.2,567
3200,5,7.2,569
3199.8,5,-0.2,573
3203,2,3.2,575
3201.2,7,-1.8,574
3203,9,1.8,574
3205,6,2,580
3205,17,0,586
3202.8,8,-2.2,589
3199.2,1,-3.6,588
3198,7,-1.2,590
3197.6,3,-0.4,589
3203.6,11,6,593
3194.6,3,-9,594
3204,7,9.4,597
3205,2,1,598
3205,4,0,602
3205,0,0,602
3205,7,0,608
3203,5,-2,607
3199,2,-4,607
3204.4,1,5.4,607
3199,12,-5.4,615
3203.2,3,4.2,616
3200.6,7,-2.6,619
3199,13,-1.6,618
3198.4,2,-0.6,618
3194.6,7,-3.8,619
3197,5,2.4,616
3196.2,8,-0.8,620
3194.6,3,-1.6,621
3194.2,1,-0.4,620
3202,11,7.8,624
3205,3,3,624
3204,2,-1,623
3204,6,0,624
3203.8,2,-0.2,623
3201,4,-2.8,627
3204,7,3,625
3205.8,2,1.8,624
3206.4,3,0.6,625
3188,16,-18.4,635
3186,7,-2,633
3184.2,4,-1.8,634
3186.2,2,2,635
3186.2,0,0,635
3180,12,-6.2,642
3185,1,5,642
3187.2,1,2.2,641
3187.2,0,0,641
3189.6,9,2.4,640
3195,24,5.4,656
3194.2,15,-0.8,670
3197,5,2.8,668
3197,1,0,668
3197,1,0,669
3188.4,8,-8.6,673
3189.4,8,1,667
3188.8,1,-0.6,668
3188.4,1,-0.4,669
3194.8,2,6.4,668
3199,6,4.2,666
3204.6,1,5.6,666
3207.2,1,2.6,666
3207,2,-0.2,667
3199.8,4,-7.2,670
3205.6,6,5.8,668
3204.6,2,-1,666
3211,3,6.4,665
3209.2,4,-1.8,666
3209,1,-0.2,665
3209,0,0,665
3209,0,0,665
3200.4,2,-8.6,667
3200.4,0,0,667
3211.8,3,11.4,667
3217,5,5.2,667
3216,5,-1,670
3216,0,0,670
3228,7,12,671
3223.2,3,-4.8,670
3240.6,11,17.4,666
3238,8,-2.6,664
3238,6,0,663
3240,5,2,665
3236.8,12,-3.2,666
3238,1,1.2,666
3254,6,16,664
3250.2,12,-3.8,654
3252,4,1.8,652
3252,2,0,654
3259,4,7,655
3361.2,11,-7.6,926
3359,18,-2.2,937
3346.4,19,-12.6,950
3349.6,1,3.2,950
3348.6,26,-1,966
3361,9,12.4,962
3352.8,18,-8.2,974
3361,23,8.2,990
3353,26,-8,1010
3350,10,-3,1019
3336.8,31,-13.2,1032
3334.6,25,-2.2,1039
3332.6,6,-2,1041
3332.4,23,-0.2,1052
3336,11,3.6,1054
3333.2,17,-2.8,1056
3339,72,5.8,1070
3333.2,21,-5.8,1078
3330.8,20,-2.4,1084
3333,8,2.2,1087
3329,27,-4,1096
3330,11,1,1096
3330.8,10,0.8,1099
3332.4,18,1.6,1101
3330.8,2,-1.6,1101
3325,12,-5.8,1101
3330.6,9,5.6,1098
3328.8,9,-1.8,1100
3321.6,5,-7.2,1100
3322.6,11,1,1102
3320.2,22,-2.4,1102
3311,17,-9.2,1103
3311.6,28,0.6,1114
3319,4,7.4,1116
3322.8,15,3.8,1122
3329.4,6,6.6,1124
3324.2,4,-5.2,1126
3330,5,5.8,1125
3336,2,6,1126
3340,51,4,1151
3337,13,-3,1149
3330.4,11,-6.6,1152
3328.8,10,-1.6,1153
3328,7,-0.8,1156
3328,1,0,1157
3314,15,-14,1161
3323,10,9,1165
3317.4,4,-5.6,1166
3312,12,-5.4,1177
3312.6,14,0.6,1177
3322,8,9.4,1180
3322,2,0,1181
3324,5,2,1183
3327.4,4,3.4,1183
3319.2,3,-8.2,1183
3321.8,1,2.6,1184
3316,15,-5.8,1188
3315,8,-1,1195
3311,21,-4,1209
3310.2,51,-0.8,1224
3316.6,1,6.4,1224
3301,17,-15.6,1235
3307.2,6,6.2,1239
3305,3,-2.2,1240
3307,8,2,1244
3316,3,9,1244
3312.2,7,-3.8,1244
3307,1,-5.2,1245
3312.4,2,5.4,1246
3301.2,15,-11.2,1254
3300,11,-1.2,1259
3298,27,-2,1280
3295.6,11,-2.4,1285
3290,12,-5.6,1287
3281,8,-9,1289
3283.8,6,2.8,1291
3277,30,-6.8,1302
3285.4,13,8.4,1306
3291.4,47,6,1295
3290.8,26,-0.6,1298
3296.4,17,5.6,1305
3296,40,-0.4,1329
3296,17,0,1334
3294,7,-2,1336
3306.4,12,12.4,1344
3310,6,3.6,1341
3304.8,16,-5.2,1351
3306.2,4,1.4,1352
3307.6,5,1.4,1351
3302.4,8,-5.2,1352
3312.4,6,10,1355
