3110,741,-2.8,4281
3100.2,751,-9.8,4712
3094,737,-6.2,5098
3101,937,7,5541
3100.2,637,-0.8,5770
3112.4,559,12.2,5974
3113.6,485,1.2,6131
3120.4,691,6.8,6499
3113.6,569,-6.8,6661
3109.4,547,-4.2,6959
3108.8,397,-0.6,7209
3111,499,2.2,7477
3117,594,6,7762
3125,563,8,8014
3126.4,790,1.4,8404
3127.2,461,0.8,8571
3132,552,4.8,8818
3127.6,591,-4.4,9101
3127.2,463,-0.4,9258
3123,385,-4.2,9340
3120.2,374,-2.8,9478
3120,430,-0.2,9692
3115,581,-5,9862
3115.4,403,0.4,10074
3113.2,417,-2.2,10305
3113.8,283,0.6,10432
3114,320,0.2,10492
3117,383,3,10572
3114.4,232,-2.6,10609
3112.4,268,-2,10622
3110.4,403,-2,10694
3114.6,434,4.2,10778
3115.4,385,0.8,10917
3118.8,328,3.4,11009
3118.2,253,-0.6,11090
3123.2,392,5,11130
3124.8,319,1.6,11215
3123.6,331,-1.2,11304
3124.2,249,0.6,11350
3124.4,185,0.2,11414
3115.6,326,-8.8,11452
3118,189,2.4,11450
3117,142,-1,11464
3116.2,283,-0.8,11492
3121,325,4.8,11489
3128,519,7,11500
3124.4,246,-3.6,11535
3130.6,410,6.2,11485
3129.6,299,-1,11456
3128.8,226,-0.8,11509
3123,274,-5.8,11508
3122,236,-1,11519
3122.8,243,0.8,11538
3119.6,211,-3.2,11586
3125.6,526,6,11620
3127.4,218,1.8,11610
3123.6,261,-3.8,11621
3123,114,-0.6,11651
3122.2,202,-0.8,11687
3121.2,150,-1,11740
3118.8,264,-2.4,11818
3110.4,449,-8.4,11856
3113.2,214,2.8,11923
3119.4,355,6.2,11969
3121,217,1.6,11973
3119.2,230,-1.8,11973
3119.8,136,0.6,11993
3124.8,303,5,11986
3123,196,-1.8,11986
3125.8,213,2.8,11965
3123,253,-2.8,12022
3128.2,257,5.2,12019
3123.4,306,-4.8,12024
3124.4,202,1,12050
3127.2,191,2.8,12078
3124.2,261,-3,12051
3123,277,-1.2,12054
3121.6,101,-1.4,12046
3125.6,181,4,12051
3128.8,215,3.2,12060
3131,325,2.2,12066
3129.8,207,-1.2,12070
3132.8,337,3,12143
3136.8,343,4,12214
3144,709,7.2,12431
3135,550,-9,12445
3138.8,372,3.8,12497
3141,330,2.2,12586
3138.6,325,-2.4,12642
3141.4,179,2.8,12674
3147,405,5.6,12807
3140.8,432,-6.2,12851
3141.6,228,0.8,12875
3143.8,185,2.2,12899
3145.8,305,2,12925
3148.4,385,2.6,13008
3140.6,427,-7.8,13046
3140.6,346,0,13116
3138.6,347,-2,13206
3142.2,285,3.6,13268
3144.8,362,2.6,13354
3148.8,513,4,13525
3152.4,345,3.6,13572
3158.2,668,5.8,13787
3159.2,521,1,13964
3163,635,3.8,14195
3160.2,596,-2.8,14283
3158.6,525,-1.6,14323
3166.6,519,8,14426
3168,474,1.4,14503
3170.8,615,2.8,14576
3173.8,502,3,14614
3175,468,1.2,14681
3188,685,13,14813
3181.8,641,-6.2,14972
3183,651,1.2,15040
3180.6,797,-2.4,15196
3180.8,590,0.2,15267
3176.4,674,-4.4,15343
3188,623,11.6,15475
3197.2,1436,9.2,16025
3198.6,915,1.4,16449
3210.2,968,11.6,16818
3210.2,904,0,17138
3208.4,872,-1.8,17504
3213,679,4.6,17747
3218.8,1149,5.8,18255
3210,1023,-8.8,18643
3213,676,3,18907
3207.6,883,-5.4,19274
3208.6,613,1,19458
3211.6,676,3,19698
3214.6,795,3,19836
3210.8,736,-3.8,20002
3212.6,522,1.8,20110
3212.2,418,-0.4,20169
3205,777,-7.2,20399
3206.6,440,1.6,20481
3209.4,346,2.8,20519
3200.6,618,-8.8,20657
3199.4,671,-1.2,20791
3195,615,-4.4,20928
3198.4,568,3.4,20949
3196.8,466,-1.6,21037
3189.6,510,-7.2,21095
3183,828,-6.6,21034
3175.4,702,-7.6,21054
3184.2,860,8.8,21001
3189,623,4.8,21016
3192.4,462,3.4,21028
3192.8,680,0.4,21152
3197.4,344,4.6,21220
3189.6,486,-7.8,21265
3194.6,440,5,21281
3203,553,8.4,21348
3188.8,631,-14.2,21448
3192.2,577,3.4,21440
3188.6,337,-3.6,21502
3190.6,454,2,21558
3185,412,-5.6,21620
3190.4,483,5.4,21669
3184,575,-6.4,21765
3195,762,11,21805
3195,569,0,21882
3194,394,-1,21933
3194,273,0,21987
3194,417,0,22038
3190.4,377,-3.6,22120
3189.8,363,-0.6,22143
3192,385,2.2,22174
3183.2,592,-8.8,22277
3190.8,688,7.6,22371
3185.2,459,-5.6,22463
3182.8,604,-2.4,22576
3182,476,-0.8,22696
3183.8,548,1.8,22760
3186,465,2.2,22834
3186.8,317,0.8,22892
3181.6,679,-5.2,22949
3185,430,3.4,22966
3192.8,635,7.8,23054
3193.8,570,1,23058
3193.2,445,-0.6,23125
3191.8,410,-1.4,23224
3191.8,322,0,23253
3189.4,340,-2.4,23261
3195.2,476,5.8,23248
3196.2,449,1,23256
3194,516,-2.2,23308
3175.2,1546,-18.8,23181
3177.8,1125,2.6,23146
3172,936,-5.8,23168
3176.8,791,4.8,23290
3178.8,628,2,23257
3165.2,930,-13.6,23251
3175.6,990,10.4,23141
3174.8,693,-0.8,23147
3169,445,-5.8,23190
3177.6,1008,8.6,23271
3180.8,679,3.2,23274
3179,384,-1.8,23300
3186.4,580,7.4,23353
3181.6,422,-4.8,23392
3181.6,511,0,23536
3176,557,-5.6,23617
3179.4,457,3.4,23741
3177.4,257,-2,23778
3182.2,570,4.8,23887
3183.8,531,1.6,24007
3189.2,589,5.4,24091
3193,677,3.8,24172
3195.4,499,2.4,24175
3194.6,449,-0.8,24189
3190.6,638,-4,24200
3194,389,3.4,24282
3195.2,370,1.2,24294
3202,829,6.8,24364
3199,506,-3,24367
3197,604,-2,24439
3191.6,780,-5.4,24442
3193.8,574,2.2,24521
3193.4,285,-0.4,24566
3195.6,309,2.2,24566
3201,628,5.4,24583
3207.2,829,6.2,24610
3206,589,-1.2,24658
3209.4,527,3.4,24702
3215.4,820,6,24673
3216,597,0.6,24671
3223.4,938,7.4,24716
3227,1233,3.6,24916
3228,1006,1,25170
3226.4,699,-1.6,25330
3232.8,1013,6.4,25572
3234.8,732,2,25726
3244.4,989,9.6,26004
3243.8,762,-0.6,26102
3242,879,-1.8,26441
3245.4,691,3.4,26596
3247.2,844,1.8,26765
3334.4,1501,-5.6,32610
3327,1449,-7.4,32834
3313,2003,-14,33094
3323.8,1746,10.8,33383
3320,1055,-3.8,33696
3329.2,1390,9.2,33860
3323.4,1084,-5.8,34088
3330.6,991,7.2,34278
3321.6,1315,-9,34350
3322.2,852,0.6,34578
3309.2,2062,-13,34831
3305,1442,-4.2,34935
3304.4,1065,-0.6,35040
3301.6,1173,-2.8,35161
3308.2,2062,6.6,35347
3306.8,1194,-1.4,35627
3311.2,1540,4.4,35713
3312,1034,0.8,35776
3309.4,842,-2.6,35838
3312,752,2.6,36000
3300,997,-12,36051
3304.8,1019,4.8,36092
3306,827,1.2,36082
3308,542,2,36131
3310.6,770,2.6,36188
3304.6,920,-6,36244
3303.4,918,-1.2,36355
3302.8,655,-0.6,36390
3301.6,977,-1.2,36629
3299,780,-2.6,36746
3294.8,1134,-4.2,36764
3290.2,1470,-4.6,36795
3293,1160,2.8,36883
3295.4,978,2.4,36979
3300,880,4.6,37000
3303.6,987,3.6,37067
3305.2,593,1.6,37166
3310.6,881,5.4,37215
3311.6,1079,1,37266
3320.8,1677,9.2,37244
3312.6,1110,-8.2,37228
3314,805,1.4,37244
3306,901,-8,37323
3306,755,0,37370
3305.4,784,-0.6,37439
3293,1314,-12.4,37361
3300.8,884,7.8,37437
3302.2,771,1.4,37477
3288.6,1359,-13.6,37648
3293.4,1158,4.8,37603
3300.6,1099,7.2,37809
3303.4,563,2.8,37840
3305,678,1.6,37758
3306,777,1,37713
3300,697,-6,37662
3299.2,535,-0.8,37688
3298,842,-1.2,37690
3295.8,523,-2.2,37699
3291.4,1066,-4.4,37724
3292,1609,0.6,37712
3288.6,1357,-3.4,37597
3282,1379,-6.6,37721
3290.6,1041,8.6,37630
3288.2,736,-2.4,37684
3285.2,1073,-3,37671
3296.2,1107,11,37802
3291.6,787,-4.6,37919
3292.2,766,0.6,37935
3290.6,576,-1.6,37938
3281.6,1306,-9,37870
3279.6,835,-2,37986
3280.6,925,1,37934
3273.2,1638,-7.4,37834
3269.2,1966,-4,37644
3261.2,1341,-8,37663
3266,1335,4.8,37556
3255.6,1852,-10.4,37692
3262.6,1068,7,37812
3273.4,1368,10.8,37802
3273,755,-0.4,37768
3278,1039,5,37649
3277,758,-1,37739
3279.4,867,2.4,37832
3274.4,784,-5,37952
3288.2,1539,13.8,37939
3292,1558,3.8,38022
3286.8,868,-5.2,38073
3286.6,761,-0.2,38187
3288.4,529,1.8,38207
3285.8,713,-2.6,38237
3292.8,816,7,38349
3291.8,605,-1,38410
3287.4,597,-4.4,38346
3284.2,640,-3.2,38358
3292.8,648,8.6,38348
3284.6,633,-8.2,38425
3286.6,583,2,38468
3273.4,1643,-13.2,38377
3276,1003,2.6,38412
3282.6,710,6.6,38482
3288,906,5.4,38480
3289.6,839,1.6,38493
3291.4,1166,1.8,38613
3295,854,3.6,38697
3287.4,1182,-7.6,38827
3290,763,2.6,38871
3289.4,490,-0.6,38959
3293.8,834,4.4,38947
3298,958,4.2,39037
3287.6,1206,-10.4,39104
3288.4,638,0.8,39191
3291.2,451,2.8,39158
3289.6,477,-1.6,39167
3290.6,527,1,39169
3288.2,851,-2.4,39058
3290,479,1.8,39176
3285,1029,-5,39187
3277,1087,-8,39112
3276.2,919,-0.8,39088
3271,751,-5.2,38893
3277.4,1231,6.4,38824
3275,1120,-2.4,38686
3268.2,1424,-6.8,38583
3264.8,1136,-3.4,38583
3267,829,2.2,38524
3264.4,834,-2.6,38417
3264.4,682,0,38379
3257.8,969,-6.6,38352
3256.8,1063,-1,38534
3261.8,993,5,38428
3260.8,809,-1,38467
3267.6,1049,6.8,38378
3269.4,824,1.8,38379
3272,505,2.6,38379
3264.4,798,-7.6,38369
3262.2,749,-2.2,38405
3266.6,574,4.4,38440
3271,696,4.4,38435
3271.8,867,0.8,38366
3275.2,764,3.4,38440
3277.2,907,2,38466
3282,1223,4.8,38457
3275.4,1154,-6.6,38343
3273.2,747,-2.2,38384
3277.4,970,4.2,38498
3269.2,936,-8.2,38564
3265,1047,-4.2,38607
3265.8,733,0.8,38594
3271.8,788,6,38617
3268.4,624,-3.4,38697
3262,877,-6.4,38817
3271.2,878,9.2,38727
3270.6,772,-0.6,38864
3270.4,525,-0.2,38820
3272,631,1.6,38853
3265.6,865,-6.4,38956
3266.8,514,1.2,38971
3266.4,691,-0.4,39000
3265,549,-1.4,39053
3265.2,650,0.2,39086
3264.4,1286,-0.8,39251
3262.4,649,-2,39268
3257,1098,-5.4,39263
3258.6,1233,1.6,39227
3255,781,-3.6,39303
3240.6,2802,-14.4,39281
3253,1529,12.4,39085
3263.6,1379,10.6,39024
3265.8,1329,2.2,38854
3267.6,647,1.8,38846
3269,673,1.4,38866
3268.6,1081,-0.4,38866
3264.2,667,-4.4,38792
3273.8,1029,9.6,38838
3278.6,1036,4.8,38833
3276.4,1045,-2.2,38727
3275.2,734,-1.2,38686
3280.4,641,5.2,38672
3279.6,748,-0.8,38615
3277.2,561,-2.4,38551
3275.4,583,-1.8,38507
3277.6,648,2.2,38594
