3112.6,58,-6.8,440
3109.8,67,-2.8,465
3100.2,29,-9.6,474
3100.6,34,0.4,490
3109.4,29,8.8,501
3118.8,65,9.4,546
3121.8,24,3,565
3127.4,22,5.6,567
3121.8,33,-5.6,579
3119.6,52,-2.2,627
3119,25,-0.6,648
3118,44,-1,667
3123,74,5,716
3129,31,6,730
3132.8,37,3.8,748
3135.8,74,3,812
3139.6,41,3.8,837
3138.8,54,-0.8,857
3137,29,-1.8,878
3131.2,37,-5.8,898
3128.4,26,-2.8,905
3127.4,37,-1,931
3120.4,62,-7,961
3122,78,1.6,963
3119.2,51,-2.8,981
3120,15,0.8,992
3119.6,20,-0.4,1006
3123,15,3.4,1005
3123.2,31,0.2,1022
3121.2,21,-2,1038
3113,93,-8.2,1087
3118.2,96,5.2,1111
3124,15,5.8,1114
3125,22,1,1117
3125,38,0,1142
3131,66,6,1178
3132.8,24,1.8,1184
3131,44,-1.8,1224
3130.2,46,-0.8,1259
3130.2,17,0,1268
3126.4,18,-3.8,1280
3125,4,-1.4,1283
3126.4,6,1.4,1287
3122,27,-4.4,1305
3126.8,35,4.8,1322
3134,55,7.2,1336
3133.6,19,-0.4,1347
3136,21,2.4,1350
3135,8,-1,1352
3133,3,-2,1351
3128.6,18,-4.4,1358
3128.8,9,0.2,1359
3131,10,2.2,1359
3129.6,11,-1.4,1362
3134.8,38,5.2,1381
3134,79,-0.8,1404
3130,8,-4,1404
3130,3,0,1405
3128.6,7,-1.4,1410
3126.6,26,-2,1424
3124.4,31,-2.2,1444
3113.8,29,-10.6,1460
3120,19,6.2,1471
3125,12,5,1474
3122.6,10,-2.4,1475
3121.6,1,-1,1476
3124,8,2.4,1479
3130,12,6,1480
3130.4,35,0.4,1490
3133.8,11,3.4,1496
3130,41,-3.8,1511
3134,8,4,1511
3131,14,-3,1511
3132.6,4,1.6,1509
3133,6,0.4,1510
3130,7,-3,1516
3130.8,9,0.8,1520
3126.8,2,-4,1520
3130.8,4,4,1517
3133.2,13,2.4,1517
3133.8,23,0.6,1516
3131.8,5,-2,1516
3136,58,4.2,1545
3138,6,2,1544
3146,33,8,1568
3140.2,115,-5.8,1633
3140.2,55,0,1632
3143.4,20,3.2,1633
3141.8,49,-1.6,1673
3143.4,9,1.6,1677
3150,62,6.6,1719
3143.4,31,-6.6,1728
3143,10,-0.4,1730
3147.8,4,4.8,1730
3147.8,6,0,1732
3148.2,56,0.4,1753
3143.6,11,-4.6,1751
3141.6,59,-2,1800
3138.8,62,-2.8,1851
3140,9,1.2,1853
3143.8,6,3.8,1852
3146.8,4,3,1850
3149.4,9,2.6,1850
3155,17,5.6,1844
3156.6,13,1.6,1843
3157.4,9,0.8,1845
3160,75,2.6,1845
3160,69,0,1870
3162,47,2,1903
3162.6,20,0.6,1906
3169.8,35,7.2,1930
3172.4,11,2.6,1931
3175,58,2.6,1950
3186,55,11,1948
3183,49,-3,1957
3183.6,36,0.6,1940
3181.2,19,-2.4,1939
3180,107,-1.2,1990
3180.6,107,0.6,2034
3196,35,15.4,2036
3203,50,7,2056
3203.4,18,0.4,2062
3216.4,20,13,2066
3213.8,64,-2.6,2112
3214.4,50,0.6,2146
3215.8,27,1.4,2157
