3099.9,5.2896e+07,1.7786
3100.2,4.9754e+07,0.3736
3096.1,4.09e+07,-4.1391
3093.2,5.2811e+07,-2.897
3090.7,4.7361e+07,-2.5159
3089.6,4.9285e+07,-1.1377
3087,6.4254e+07,-2.5418
3084.6,5.4781e+07,-2.3793
3092.9,7.4836e+07,8.2699
3094.1,4.1379e+07,1.1829
3093.8,4.2858e+07,-0.3038
3093,3.3292e+07,-0.7868
3099.9,4.8547e+07,6.9167
3102,4.0371e+07,2.0565
3101.6,3.9092e+07,-0.3264
3101.7,4.5376e+07,0.0152
3106.1,8.1614e+07,4.4116
3107.5,6.8149e+07,1.4199
3105,5.7646e+07,-2.5175
3103.8,5.6921e+07,-1.1288
3104.1,4.7353e+07,0.2954
3100.9,4.2988e+07,-3.2063
3099.2,5.5255e+07,-1.6996
3098.9,4.5555e+07,-0.3806
3104.1,4.4642e+07,5.2443
3107.6,7.9706e+07,3.4697
3110,7.5876e+07,2.3951
3108.9,5.8985e+07,-1.072
3108,4.7459e+07,-0.8852
3110.2,5.5443e+07,2.2134
3105.9,6.6553e+07,-4.3079
3106.7,4.2814e+07,0.8059
3108.5,4.645e+07,1.7785
3109.5,4.309e+07,1.039
3109.9,7.5269e+07,0.392
3115.2,6.5e+07,5.2561
3116.6,5.9051e+07,1.4029
3114.5,4.9037e+07,-2.0757
3115,4.5114e+07,0.4671
3114.7,4.433e+07,-0.2537
3116.4,4.7925e+07,1.6302
3111,6.752e+07,-5.3079
3105.4,8.047e+07,-5.6148
3106.6,5.0533e+07,1.1804
3109.6,7.294e+07,2.9507
3112.5,5.7552e+07,2.9326
3115.7,4.9466e+07,3.2438
3116.8,3.9513e+07,1.0995
3122.3,5.4379e+07,5.4281
3123.2,1.2257e+08,0.9108
3124.8,7.9381e+07,1.6399
3125.6,5.9411e+07,0.8206
3124.5,6.1904e+07,-1.1387
3125.9,8.5588e+07,1.4483
3129.1,9.3292e+07,3.192
3133.6,9.3243e+07,4.47
3139.7,9.7302e+07,6.0774
3139.8,7.2425e+07,0.0871
3143.6,7.9783e+07,3.7892
3143.5,8.4162e+07,-0.0897
3139.8,7.7084e+07,-3.68
3139,5.4689e+07,-0.8256
3137.6,4.9239e+07,-1.3919
3136.5,4.1457e+07,-1.1102
3139.6,5.3067e+07,3.155
3147.1,1.6804e+08,7.4577
3151.3,7.4484e+07,4.2005
3152.3,8.3452e+07,1.0648
3153,1.1282e+08,0.6831
3151.9,7.0499e+07,-1.1299
3152.5,6.0978e+07,0.5933
3153,5.7145e+07,0.4739
3151.3,6.8669e+07,-1.6425
3151,7.371e+07,-0.2954
3149.2,4.4786e+07,-1.8481
3147.2,5.4801e+07,-1.9716
3149.5,7.1979e+07,2.26
3157.2,8.7131e+07,7.7564
3154.8,6.4348e+07,-2.42
3155.1,7.0407e+07,0.2796
3157.6,7.105e+07,2.5036
3154.5,6.9717e+07,-3.1286
3154.2,7.0208e+07,-0.3032
3157.8,1.2543e+08,3.685
3152.4,7.7232e+07,-5.4099
3149.4,5.9832e+07,-3.0049
3146.8,5.7749e+07,-2.6409
3144.4,6.0343e+07,-2.3335
3146.3,7.0448e+07,1.8603
3143.3,4.8642e+07,-2.9808
3139.3,4.2705e+07,-4.0625
3135.3,5.6037e+07,-3.9356
3134.8,5.7087e+07,-0.5469
3139.7,6.1316e+07,4.8756
3143,7.2694e+07,3.3743
3145.7,9.5775e+07,2.708
3147.5,6.7402e+07,1.7222
3147.2,5.5945e+07,-0.2545
3147.7,7.9066e+07,0.457
3150.7,6.6175e+07,3.0001
3151.8,1.0635e+08,1.1315
3147.3,7.2306e+07,-4.4802
3146.1,3.8751e+07,-1.1807
3145.5,3.9658e+07,-0.6065
3145.2,3.8496e+07,-0.3526
3143.5,5.1642e+07,-1.67
3140.7,5.1955e+07,-2.8331
3142.6,7.0304e+07,1.9035
3146.6,8.4794e+07,4.0019
3148,6.3832e+07,1.4214
3149.5,6.281e+07,1.459
3148.4,6.5408e+07,-1.099
3146.9,4.5651e+07,-1.5071
3144.1,3.8909e+07,-2.7104
3142.4,4.0022e+07,-1.7743
3139.3,4.0766e+07,-3.1049
3140.2,4.5846e+07,0.9788
3138.2,4.9107e+07,-2.0018
3136,4.607e+07,-2.2703
3133.9,4.8305e+07,-2.0318
3134.3,5.319e+07,0.3319
3137.4,6.3259e+07,3.1436
3137.7,4.2696e+07,0.2508
3136,3.9633e+07,-1.642
3136,5.9877e+07,-0.0014
3145.8,8.5582e+07,9.8155
3151.8,8.8171e+07,5.9463
3151.8,6.6827e+07,0.0335
3149.2,5.5335e+07,-2.6516
3148.6,3.8284e+07,-0.5912
3148.8,5.1078e+07,0.2098
3149.2,5.0379e+07,0.464
3153.9,6.8755e+07,4.6118
3152.3,4.3645e+07,-1.5711
3143.1,7.9642e+07,-9.2274
3139.4,5.4421e+07,-3.7063
3137.4,6.4155e+07,-1.9446
3134,4.937e+07,-3.4562
3132.2,6.4818e+07,-1.7159
3129.8,5.6139e+07,-2.4145
3128.6,5.9172e+07,-1.2444
3130.5,7.1827e+07,1.9304
3130,4.2217e+07,-0.519
3128.6,3.9711e+07,-1.354
3133.1,4.9342e+07,4.4555
3136.6,4.0296e+07,3.4952
3138.2,4.1504e+07,1.6321
3139.4,3.8116e+07,1.1628
3137,3.468e+07,-2.3444
3133.9,3.5015e+07,-3.1696
3132.1,3.1307e+07,-1.8102
3131,3.6651e+07,-1.0425
3131.1,4.0439e+07,0.0904
3133.4,4.144e+07,2.2656
3136.2,3.6834e+07,2.7876
3140.9,6.6178e+07,4.7644
3143.5,7.0489e+07,2.6235
3146.2,5.5368e+07,2.628
3147,4.85e+07,0.7839
3147,4.6378e+07,0.023
3146.2,4.1458e+07,-0.7435
3149.2,9.0325e+07,2.9475
3148.7,5.7562e+07,-0.4446
3147.5,5.8541e+07,-1.2556
3146.2,5.0372e+07,-1.3228
3144,4.5616e+07,-2.2012
3143,4.1434e+07,-1.0031
3144.2,6.7396e+07,1.2901
3148.1,8.6492e+07,3.8449
3150.9,7.0324e+07,2.8316
3152.1,6.0623e+07,1.2208
3155.6,8.6265e+07,3.4452
3163.2,1.136e+08,7.6206
3165.7,1.1404e+08,2.5292
3167.4,1.1538e+08,1.7012
3168,1.0572e+08,0.5898
3168.4,1.1291e+08,0.3885
3169.3,1.0621e+08,0.86
3172.1,1.0274e+08,2.8053
3172.6,1.3935e+08,0.552
3176.1,1.3423e+08,3.4703
3179.1,1.2839e+08,3.0144
3181.2,1.2782e+08,2.1103
3182.4,1.5302e+08,1.2159
3183.1,1.3852e+08,0.6688
3258.8,5.7137e+08,6.7939
3254.6,3.1287e+08,-4.1838
3246.4,2.6915e+08,-8.2187
3247.6,2.6009e+08,1.2714
3251.7,1.9035e+08,4.0737
3257.2,1.8689e+08,5.5096
3263,1.6919e+08,5.7731
3268.3,2.0876e+08,5.3148
3270.7,1.9712e+08,2.4097
3265.1,2.1695e+08,-5.593
3255.6,2.0426e+08,-9.4939
3250.4,1.8045e+08,-5.2808
3247.8,1.7633e+08,-2.5271
3247.1,1.4163e+08,-0.7721
3249.3,1.5332e+08,2.289
3249.2,1.3402e+08,-0.1039
3254.1,1.4055e+08,4.8357
3255.9,1.0765e+08,1.8238
3256.9,1.2408e+08,0.9697
3259.1,1.0487e+08,2.2814
3258.7,1.1529e+08,-0.4887
3254.7,1.4267e+08,-3.943
3253.5,1.3256e+08,-1.1892
3255.1,1.2044e+08,1.5226
3257.2,1.2869e+08,2.1304
3259.8,1.3615e+08,2.5935
3257.2,1.2166e+08,-2.5927
3254.9,1.3472e+08,-2.3046
3252.1,1.2576e+08,-2.8196
3249.8,1.2643e+08,-2.2316
3248.2,1.1663e+08,-1.5903
3244.3,1.2361e+08,-3.9296
3241.2,1.1745e+08,-3.1456
3241.4,1.4807e+08,0.228
3242.7,1.3919e+08,1.2627
3249.6,1.5205e+08,6.9199
3251.5,1.2398e+08,1.9626
3256,1.0405e+08,4.4949
3260.4,1.3953e+08,4.3512
3267.4,1.5633e+08,7.059
3266.2,1.3859e+08,-1.2437
3261.9,1.4387e+08,-4.3367
3257.2,1.3129e+08,-4.6785
3252.8,9.2632e+07,-4.3493
3253.2,1.038e+08,0.4041
3252,8.5894e+07,-1.2232
3248.8,8.4558e+07,-3.1633
3249.1,7.034e+07,0.2615
3246.2,9.4415e+07,-2.9357
3243.1,7.9143e+07,-3.0607
3248.2,8.1151e+07,5.1005
3252.7,7.0934e+07,4.5132
3255.6,7.6782e+07,2.9093
3258.2,8.0711e+07,2.5133
3255.7,8.5746e+07,-2.4866
3255.5,8.5405e+07,-0.1622
3252.3,9.0354e+07,-3.1678
3248.3,7.4198e+07,-4.0064
3245.2,7.3065e+07,-3.1357
3245,7.147e+07,-0.2162
3243.8,7.1655e+07,-1.1472
3240.2,6.8153e+07,-3.6558
3237.4,7.2572e+07,-2.7337
3238.7,8.1852e+07,1.2481
3239.2,6.7543e+07,0.5616
3241.1,6.6155e+07,1.8174
3243.3,6.1731e+07,2.2065
3241.6,5.286e+07,-1.7064
3241.1,4.8822e+07,-0.426
3239.3,5.7997e+07,-1.8183
3235.9,6.1928e+07,-3.4514
3233.7,6.0949e+07,-2.1374
3232.3,6.0709e+07,-1.4021
3228.6,6.0213e+07,-3.7205
3223.9,1.0313e+08,-4.7568
3218.7,1.2116e+08,-5.1704
3219,1.2122e+08,0.3001
3216.5,9.3768e+07,-2.5031
3221.7,1.1298e+08,5.1812
3224.3,5.9956e+07,2.6207
3226.2,5.3336e+07,1.8763
3227,4.9107e+07,0.8602
3226.6,5.518e+07,-0.4164
3225,5.2824e+07,-1.6214
3229.7,4.6495e+07,4.7354
3235.4,5.2225e+07,5.7069
3236.1,4.8437e+07,0.6626
3233.1,4.5033e+07,-2.939
3235.8,4.0662e+07,2.6272
3234.8,4.0339e+07,-1.0192
3238.4,5.2568e+07,3.682
3240,4.1224e+07,1.5951
3241.1,4.2299e+07,1.0375
3238.5,5.1916e+07,-2.5714
3238.6,3.9334e+07,0.1024
3240.1,4.1025e+07,1.5286
3238.6,3.9332e+07,-1.5749
3234.1,4.2987e+07,-4.4079
3233.4,3.787e+07,-0.7621
3233.7,3.2201e+07,0.2788
3238.3,3.9492e+07,4.6244
3238.6,3.6823e+07,0.2642
3240.7,4.6732e+07,2.1506
3242.9,5.7021e+07,2.164
3244.7,5.4648e+07,1.8167
3244.1,8.0464e+07,-0.5446
3245,1.0425e+08,0.8971
3246,8.1758e+07,0.9801
3247.2,7.4192e+07,1.1892
3243.8,7.9809e+07,-3.4009
3242.5,7.7169e+07,-1.2902
3243.6,5.7756e+07,1.0483
3243.7,6.862e+07,0.1586
3244.5,5.9118e+07,0.8097
3245.9,6.5107e+07,1.3948
3245.2,5.729e+07,-0.7086
3243.3,6.5692e+07,-1.9222
3240.7,5.6302e+07,-2.6403
3237.9,7.3602e+07,-2.7177
3235.3,6.1436e+07,-2.5939
3240.1,1.7293e+08,4.7476
3243.5,5.2927e+07,3.4067
3243.6,7.0031e+07,0.0669
3243,8.7918e+07,-0.5332
3242.9,6.5741e+07,-0.0884
3241.5,7.1014e+07,-1.4552
3238.2,5.6902e+07,-3.2458
3232.4,6.8947e+07,-5.8796
3228.7,7.2796e+07,-3.6112
3232.7,7.1324e+07,3.9533
3228.9,7.5439e+07,-3.8159
3234,5.765e+07,5.1621
3237.6,8.3491e+07,3.5129
3238.6,4.9257e+07,0.9929
3233.5,5.3475e+07,-5.0958
3229.8,5.2226e+07,-3.6268
3230.4,5.3575e+07,0.5872
3232.4,4.2578e+07,2.0233
3236.8,5.0368e+07,4.3243
3242.5,8.4245e+07,5.7289
3247.1,7.9563e+07,4.5676
3249,9.6194e+07,1.913
3247.9,7.9713e+07,-1.1031
3240,7.5039e+07,-7.8788
3240.1,5.4894e+07,0.0989
3238,6.4221e+07,-2.0665
3229.6,8.6629e+07,-8.3985
3229.1,5.1661e+07,-0.498
3231.5,4.5986e+07,2.36
3233.4,3.7568e+07,1.9591
3229.4,5.6244e+07,-4.0958
3230.3,4.3467e+07,0.9758
3232.2,4.7257e+07,1.8227
3233.5,3.0377e+07,1.3015
3234.6,3.5387e+07,1.1112
3231,5.4423e+07,-3.5401
3231.3,3.8439e+07,0.2514
3232,6.9963e+07,0.6898
3232.3,4.4258e+07,0.3221
3230.5,5.6517e+07,-1.8006
3227.4,6.0574e+07,-3.0396
3226.1,6.2649e+07,-1.3528
3222.9,7.179e+07,-3.2044
3220.7,6.0297e+07,-2.1472
3219.1,5.6601e+07,-1.6107
3217.2,5.6044e+07,-1.9007
3218.9,7.6421e+07,1.693
3228.3,5.4517e+07,9.4172
3232.2,4.4449e+07,3.8444
3235.2,4.4776e+07,3.0141
3236.1,4.3257e+07,0.9383
3238,3.6811e+07,1.8854
3234.5,4.5367e+07,-3.5167
3235.4,3.6728e+07,0.8739
3239.9,4.0959e+07,4.5075
3242.7,3.6652e+07,2.7821
3242.2,3.9655e+07,-0.462
3243.4,4.9819e+07,1.156
3245.1,4.5391e+07,1.7358
3245.5,4.6721e+07,0.3811
3242.4,5.1539e+07,-3.1063
3242.2,5.2738e+07,-0.1629
3246,6.3104e+07,3.78
3247.9,6.8683e+07,1.8751
3247.2,7.0489e+07,-0.6732
3247.5,6.0817e+07,0.2559
3248.1,5.2192e+07,0.6671
3245.5,4.6239e+07,-2.5858
3244.2,4.0221e+07,-1.3323
3241.2,4.4346e+07,-3.0452
3238.9,5.1872e+07,-2.2399
3244.1,5.3797e+07,5.2057
3244,3.6155e+07,-0.1511
3243.4,3.9102e+07,-0.5909
3243.5,4.1897e+07,0.1519
3245.2,3.5966e+07,1.7134
3244.1,3.8287e+07,-1.1712
3242.8,5.5474e+07,-1.2758
3240.8,5.6616e+07,-1.959
3239.5,5.3341e+07,-1.3003
3240,6.1761e+07,0.4858
3241.3,3.9546e+07,1.2731
3246,4.7344e+07,4.6874
3259.4,1.0648e+08,13.372
3264.1,8.3996e+07,4.7429
3265.6,7.5979e+07,1.4525
3264.8,9.0951e+07,-0.7145
3261.9,9.4581e+07,-2.9248
3258.6,7.432e+07,-3.3551
3256.3,6.7078e+07,-2.2328
3254.8,6.3532e+07,-1.5086
3254,8.5792e+07,-0.8096
3258.2,6.5937e+07,4.1803
3259.5,5.987e+07,1.3488
3260.1,4.5537e+07,0.6027
3258.2,6.6314e+07,-1.9252
3258.9,6.5324e+07,0.6874
3259.9,1.0068e+08,0.9814
3260.3,7.4645e+07,0.3779
3263,1.2249e+08,2.7683
3266.5,1.19e+08,3.4296
3266.6,1.1973e+08,0.1511
3266.5,1.0719e+08,-0.1179
3267.1,1.085e+08,0.5918
3265.3,9.2643e+07,-1.7685
3265,9.7895e+07,-0.2982
3262.8,9.8881e+07,-2.2355
3259.7,9.5157e+07,-3.0323
3247.4,1.3924e+08,-12.376
3241.6,1.1233e+08,-5.8205
3236.2,1.243e+08,-5.3481
3234.7,1.0311e+08,-1.5064
3235.7,1.0832e+08,0.9763
3235,1.0224e+08,-0.6374
3234.4,1.0999e+08,-0.6039
3232.8,1.1843e+08,-1.5854
3232.5,1.6176e+08,-0.3851
3234.8,1.3209e+08,2.2999
3234.2,1.1145e+08,-0.5829
3237.3,1.281e+08,3.1256
3238.5,8.5302e+08,-29.38
3226.8,2.8596e+08,-11.625
3224.8,2.6516e+08,-2.0509
3225.2,2.3794e+08,0.4104
3232.2,2.5608e+08,7.0097
3242.4,2.367e+08,10.145
3250,1.9469e+08,7.6416
3258.5,2.3194e+08,8.4998
3261.2,2.3198e+08,2.7378
3256.9,2.3767e+08,-4.3297
3261.4,2.0484e+08,4.4535
3260.4,2.4524e+08,-0.9786
3264.5,2.2434e+08,4.1153
3264.7,2.1982e+08,0.2502
3270.5,1.9377e+08,5.7825
3272.8,1.7737e+08,2.31
3276.6,1.6169e+08,3.7787
3274.4,1.9632e+08,-2.1705
3275.7,1.7283e+08,1.2695
3271.9,1.8706e+08,-3.863
3266.4,1.5181e+08,-5.4538
3259.3,1.6768e+08,-7.1465
3254.1,1.6372e+08,-5.1967
3248.9,1.5822e+08,-5.1368
3243.2,1.8082e+08,-5.7326
3244.2,1.6122e+08,1.0306
3250.2,1.4051e+08,5.946
3257.2,1.4779e+08,7.0163
3262.9,1.2803e+08,5.7649
3265,9.7847e+07,2.0767
3266.4,1.3475e+08,1.3349
3263.7,1.289e+08,-2.6425
3259.2,1.3606e+08,-4.5411
3258.4,1.1236e+08,-0.7298
3259.8,1.0075e+08,1.3948
3258.5,9.3599e+07,-1.3151
3255.1,9.1234e+07,-3.4008
3254.1,1.0416e+08,-1.039
3253.7,1.1547e+08,-0.344
3255,1.0411e+08,1.2745
3253.7,1.3459e+08,-1.3265
3253,1.0887e+08,-0.6639
3249.4,1.1892e+08,-3.5791
3245.1,1.3166e+08,-4.353
3239.2,1.8069e+08,-5.9153
3233,1.6566e+08,-6.1579
3234.2,1.9556e+08,1.1637
3236.5,1.2207e+08,2.3506
3237.8,1.0851e+08,1.2474
3241.7,1.0837e+08,3.8739
3245,8.9295e+07,3.3029
3249.4,8.0949e+07,4.4778
3253.3,7.7295e+07,3.9057
3256.2,7.8801e+07,2.8986
3260.2,7.8255e+07,3.933
3262.3,9.7585e+07,2.1141
3261.9,7.693e+07,-0.4147
3261.8,7.6052e+07,-0.0958
3260.6,7.6296e+07,-1.1846
3259,8.9367e+07,-1.5817
3257.2,8.5257e+07,-1.8235
3257.3,7.6792e+07,0.1237
3260.8,6.7626e+07,3.52
3265.8,9.6207e+07,4.9819
3266.5,9.2585e+07,0.6721
3266.5,8.6239e+07,0.0333
3266.4,9.2394e+07,-0.0709
3268.6,5.9509e+07,2.1537
3268,9.2002e+07,-0.6023
3269.5,6.3223e+07,1.4896
3269.4,7.4038e+07,-0.1087
3267.8,8.5132e+07,-1.5771
3264.8,8.455e+07,-3.0531
3263.1,6.1536e+07,-1.6584
3262.9,5.5048e+07,-0.1989
3265.3,1.3e+08,2.441
3266.3,9.2288e+07,0.9795
3269.8,6.2424e+07,3.5244
3276.3,6.3605e+07,6.4592
3283.7,1.3634e+08,7.3618
3287.1,8.9084e+07,3.3929
3281.9,1.1807e+08,-5.1431
3285.1,7.7525e+07,3.2222
3284.7,6.7261e+07,-0.4328
3282.6,8.9409e+07,-2.1293
3282.6,6.4658e+07,0.0323
3280.6,6.4633e+07,-1.9633
3277.5,8.8126e+07,-3.1579
3275.9,5.782e+07,-1.5533
3278.9,5.1488e+07,2.9671
3280.4,4.2889e+07,1.4797
3283.6,4.3173e+07,3.2606
3288.9,6.3009e+07,5.2332
3291.9,7.0641e+07,3.0789
3295.1,9.8178e+07,3.1939
3295.1,9.3463e+07,-0.0829
3290.4,8.0483e+07,-4.6301
3288.6,6.1399e+07,-1.7894
3288.2,6.8901e+07,-0.4599
3285.9,5.6351e+07,-2.3221
3285.5,4.6832e+07,-0.3855
3283.1,5.6932e+07,-2.3928
3279.9,5.8603e+07,-3.2132
3276.5,5.4567e+07,-3.357
3274.8,4.5875e+07,-1.7382
3272.7,5.9985e+07,-2.0877
3272.9,6.2648e+07,0.227
3274.4,5.1141e+07,1.4442
3277.2,5.3014e+07,2.8311
3279.8,4.4621e+07,2.6164
3279.4,3.4826e+07,-0.4126
3279.1,3.5186e+07,-0.2805
3279.2,3.9666e+07,0.0799
3278,3.8554e+07,-1.2341
3275.9,3.7615e+07,-2.0413
3275.5,3.3764e+07,-0.4532
3275.4,4.8892e+07,-0.0342
3279.7,6.4683e+07,4.2437
3282,5.1801e+07,2.3279
3284.5,4.1164e+07,2.5116
3286.8,1.4603e+08,2.3291
3286.8,4.8472e+07,0.0094
3286.6,4.5184e+07,-0.2515
3284.8,5.3232e+07,-1.7627
3283.9,4.5174e+07,-0.938
3281.4,5.1226e+07,-2.5407
3280.2,4.4061e+07,-1.1267
3278.8,5.169e+07,-1.4646
3277.6,4.1531e+07,-1.119
3276.1,4.5065e+07,-1.5067
3278.2,5.1744e+07,2.0153
3275.6,5.8852e+07,-2.5114
3274.1,4.3047e+07,-1.5462
3275.5,5.1204e+07,1.387
3276.8,4.9163e+07,1.3214
3278.8,4.903e+07,2.0475
3281.7,6.0497e+07,2.8965
3285.1,5.796e+07,3.3248
3285.2,1.7357e+08,0.1646
3285,7.7697e+07,-0.2431
3284.4,5.8713e+07,-0.5664
3284.6,8.3964e+07,0.1658
3276,9.469e+07,-8.5847
3271.1,6.1959e+07,-4.9015
3268.1,6.2115e+07,-2.9895
3265.5,6.0139e+07,-2.5732
3263.1,9.0646e+07,-2.4774
3259.2,6.418e+07,-3.8836
3247.8,9.6241e+07,-11.371
3238.6,2.5202e+08,-9.2059
3231.3,1.711e+08,-7.307
3234.1,2.3278e+08,2.8249
3243.9,1.9385e+08,9.8168
3250.1,1.2273e+08,6.1875
3259,9.4711e+07,8.894
3264.1,1.025e+08,5.031
3266.6,1.0866e+08,2.5972
3258.8,1.0437e+08,-7.8766
3245.3,1.0377e+08,-13.428
3232.7,1.2617e+08,-12.635
3225.5,1.5205e+08,-7.2358
3229.2,1.6171e+08,3.7314
3237.4,1.1166e+08,8.1827
3239.7,8.315e+07,2.3152
3236.2,8.3464e+07,-3.4981
3231.5,1.1006e+08,-4.748
3232.1,9.6171e+07,0.6028
3227.8,8.2288e+07,-4.2234
3224.5,8.7178e+07,-3.3684
3220.4,1.0639e+08,-4.0638
3231.7,1.5208e+08,11.333
3228.7,1.0215e+08,-3.0847
3228.3,7.1203e+07,-0.3135
3228.1,6.1426e+07,-0.2007
3221.1,9.5686e+07,-7.0689
3219.1,8.7147e+07,-2.013
3216.2,8.1184e+07,-2.8202
3208.4,1.1366e+08,-7.8621
3199.1,1.5945e+08,-9.3125
3191.3,1.6813e+08,-7.7373
3180.2,2.1393e+08,-11.129
3169.7,1.9599e+08,-10.496
3169,1.9692e+08,-0.6531
3180.8,2.2882e+08,11.748
3184.7,1.2766e+08,3.8786
3193.1,9.115e+07,8.4616
3198.8,9.7809e+07,5.6464
3203.1,1.0676e+08,4.2749
3208.2,7.6128e+07,5.1911
3206.1,9.885e+07,-2.1691
3202.6,8.8891e+07,-3.4771
3194.1,8.5468e+07,-8.514
3187.9,9.1506e+07,-6.1944
3187,8.2873e+07,-0.9214
3193.3,8.658e+07,6.3774
3195.2,5.5352e+07,1.8209
3198,6.1296e+07,2.8339
3200.8,5.7663e+07,2.7582
3194.2,8.3129e+07,-6.589
3188.8,7.5243e+07,-5.3639
3187.9,5.9229e+07,-0.9078
3188,5.7806e+07,0.0592
3187.4,6.3043e+07,-0.5345
3186.8,6.5422e+07,-0.6033
3184,7.8383e+07,-2.7936
3177,9.9624e+07,-6.9849
3167.9,1.1709e+08,-9.1488
3154.5,1.5034e+08,-13.414
3148.4,1.8315e+08,-6.0709
3154,1.8361e+08,5.597
3169.4,1.6581e+08,15.424
3177.4,1.0945e+08,8.0097
3182.8,8.8874e+07,5.3912
3178.6,1.0975e+08,-4.1974
3178.5,8.4245e+07,-0.131
3183.5,7.62e+07,4.9587
3183.3,7.6947e+07,-0.134
3183.7,7.6321e+07,0.3436
3183.9,6.5041e+07,0.2556
3180.4,7.5663e+07,-3.5082
3174.7,7.8891e+07,-5.7587
3166.9,8.8062e+07,-7.7118
3160.1,9.2901e+07,-6.8176
3156.5,1.1864e+08,-3.6292
3161.6,1.1311e+08,5.0628
3167.6,9.829e+07,6.0254
3171.6,9.2431e+07,4.0113
3172,1.2382e+08,0.3825
3173.6,1.0234e+08,1.6037
3169.6,1.0908e+08,-3.955
3168.2,1.1027e+08,-1.4792
3166.4,1.0552e+08,-1.7266
3163.8,1.132e+08,-2.6387
3162.4,1.0378e+08,-1.4108
3162.4,1.0991e+08,-0.0213
3162.6,1.0988e+08,0.2733
3163.1,1.506e+08,0.4422
3164.2,1.4656e+08,1.1253
3164.4,1.3767e+08,0.2445
3164.7,1.3516e+08,0.2207
3165.5,2.9601e+08,2.2617
3173.1,2.0069e+08,7.5829
3179.4,1.8054e+08,6.3097
3183.9,2.1061e+08,4.4208
3181.8,1.8916e+08,-2.0343
3180.8,1.5249e+08,-0.9965
3174.4,1.546e+08,-6.4722
3167.3,1.8133e+08,-7.0516
3174.6,1.732e+08,7.3046
3177.2,1.3916e+08,2.6152
3177.9,1.3081e+08,0.6737
3174.7,1.1821e+08,-3.209
3172.4,1.3065e+08,-2.2836
3169.2,1.6525e+08,-3.1988
3164.1,1.5536e+08,-5.1448
3156.1,1.4822e+08,-7.9803
3150.7,1.6398e+08,-5.4102
3147.8,1.9046e+08,-2.9152
3140.4,1.7089e+08,-7.3847
3142.7,2.0454e+08,2.3479
3147,1.8076e+08,4.2918
3148.1,1.2934e+08,1.1105
3147.9,1.2202e+08,-0.1763
3144.9,1.0084e+08,-3.0954
3145.4,1.0018e+08,0.5272
3147.9,9.9197e+07,2.4962
3152.6,9.6955e+07,4.6936
3157,9.5329e+07,4.4247
3160.5,9.7071e+07,3.494
3165.4,8.478e+07,4.9088
3169.3,1.0071e+08,3.8526
3167.2,9.2118e+07,-2.0546
3163,8.9033e+07,-4.2259
3159.3,7.9168e+07,-3.626
3157.5,6.7605e+07,-1.8768
3158,6.1982e+07,0.4865
3155.9,7.1699e+07,-2.0728
3151.1,9.5342e+07,-4.7828
3151.1,1.0859e+08,0.0406
3154.5,9.1602e+07,3.3419
3154.7,8.1989e+07,0.1698
3156.2,1.0535e+08,1.5755
3156.1,9.3856e+07,-0.1503
3153.1,8.2229e+07,-2.9334
3151.4,8.4822e+07,-1.7024
3150.6,8.0183e+07,-0.8901
3145.1,1.0316e+08,-5.4469
3140.1,1.4061e+08,-4.9588
3137.3,1.092e+08,-2.8174
3138.3,1.3854e+08,0.9925
3136.1,1.207e+08,-2.2182
3142.5,1.3824e+08,6.3985
3150.2,1.1348e+08,7.6586
3152.2,9.2606e+07,1.9915
